,Unnamed: 0,statefips,countyfips,avghouseholdsize,geography,avgdeathsperyear,popest2015
2721,2721,51,5,2.33,"Alleghany County, Virginia",50,15677
2722,2722,51,7,2.68,"Amelia County, Virginia",35,12903
2723,2723,51,9,2.48,"Amherst County, Virginia",81,31914
2724,2724,51,11,2.55,"Appomattox County, Virginia",36,15414
2725,2725,51,13,2.24,"Arlington County, Virginia",224,229164
2726,2726,51,15,2.5,"Augusta County, Virginia",163,74314
2727,2727,51,17,2.1,"Bath County, Virginia",14,4470
2728,2728,51,21,2.19,"Bland County, Virginia",20,6561
2729,2729,51,23,2.55,"Botetourt County, Virginia",68,33347
2730,2730,51,25,2.51,"Brunswick County, Virginia",39,16698
2731,2731,51,27,2.37,"Buchanan County, Virginia",56,22776
2732,2732,51,29,2.68,"Buckingham County, Virginia",39,17032
2733,2733,51,31,2.5,"Campbell County, Virginia",115,55086
2734,2734,51,33,2.48,"Caroline County, Virginia",65,29984
2735,2735,51,35,2.37,"Carroll County, Virginia",78,29724
2736,2736,51,36,2.47,"Charles City County, Virginia",23,7040
2737,2737,51,37,2.57,"Charlotte County, Virginia",33,12201
2738,2738,51,41,2.78,"Chesterfield County, Virginia",496,335687
2739,2739,51,43,2.55,"Clarke County, Virginia",38,14363
2740,2740,51,45,2.35,"Craig County, Virginia",13,5211
2741,2741,51,47,2.83,"Culpeper County, Virginia",90,49432
2742,2742,51,49,2.45,"Cumberland County, Virginia",24,9719
2743,2743,51,51,2.43,"Dickenson County, Virginia",46,15115
2744,2744,51,53,2.74,"Dinwiddie County, Virginia",60,27852
2745,2745,51,57,2.53,"Essex County, Virginia",29,11130
2746,2746,51,59,2.85,"Fairfax County, Virginia",1229,1142234
2747,2747,51,61,2.84,"Fauquier County, Virginia",116,68782
2748,2748,51,63,2.46,"Floyd County, Virginia",30,15651
2749,2749,51,65,2.5,"Fluvanna County, Virginia",56,26235
2750,2750,51,67,2.36,"Franklin County, Virginia",124,56264
2751,2751,51,69,2.72,"Frederick County, Virginia",157,83199
2752,2752,51,71,2.32,"Giles County, Virginia",46,16708
2753,2753,51,73,2.57,"Gloucester County, Virginia",90,37143
2754,2754,51,75,2.5,"Goochland County, Virginia",43,22253
2755,2755,51,77,2.24,"Grayson County, Virginia",50,16012
2756,2756,51,79,2.64,"Greene County, Virginia",32,19162
2757,2757,51,81,2.17,"Greensville County, Virginia",24,11885
2758,2758,51,83,2.43,"Halifax County, Virginia",97,35125
2759,2759,51,85,2.65,"Hanover County, Virginia",185,103227
2760,2760,51,87,2.54,"Henrico County, Virginia",565,325155
2761,2761,51,89,2.32,"Henry County, Virginia",155,51881
2762,2762,51,91,2.1,"Highland County, Virginia",5,2214
2763,2763,51,93,2.57,"Isle of Wight County, Virginia",88,36314
2764,2764,51,95,2.49,"James City County, Virginia",159,73147
2765,2765,51,97,2.46,"King and Queen County, Virginia",18,7158
2766,2766,51,99,2.96,"King George County, Virginia",41,25515
2767,2767,51,101,2.66,"King William County, Virginia",32,16269
2768,2768,51,103,2.13,"Lancaster County, Virginia",48,10965
2769,2769,51,105,2.52,"Lee County, Virginia",73,24742
2770,2770,51,107,3.08,"Loudoun County, Virginia",283,375629
2771,2771,51,109,2.64,"Louisa County, Virginia",77,34602
2772,2772,51,111,2.48,"Lunenburg County, Virginia",33,12299
2773,2773,51,113,2.58,"Madison County, Virginia",31,13134
2774,2774,51,115,2.3,"Mathews County, Virginia",27,8862
2775,2775,51,117,2.41,"Mecklenburg County, Virginia",109,31081
2776,2776,51,119,2.38,"Middlesex County, Virginia",43,10606
2777,2777,51,121,2.48,"Montgomery County, Virginia",120,97653
2778,2778,51,125,2.33,"Nelson County, Virginia",44,14785
2779,2779,51,127,2.61,"New Kent County, Virginia",39,20392
2780,2780,51,131,2.26,"Northampton County, Virginia",48,12155
2781,2781,51,133,2.1,"Northumberland County, Virginia",49,12232
2782,2782,51,135,2.54,"Nottoway County, Virginia",44,15673
2783,2783,51,137,2.66,"Orange County, Virginia",82,35385
2784,2784,51,139,2.52,"Page County, Virginia",65,23726
2785,2785,51,141,2.31,"Patrick County, Virginia",52,18045
2786,2786,51,143,2.36,"Pittsylvania County, Virginia",156,62194
2787,2787,51,145,2.63,"Powhatan County, Virginia",52,28031
2788,2788,51,147,2.49,"Prince Edward County, Virginia",48,22952
2789,2789,51,149,3.03,"Prince George County, Virginia",59,37862
2790,2790,51,153,3.17,"Prince William County, Virginia",407,451721
2791,2791,51,155,2.3,"Pulaski County, Virginia",91,34332
2792,2792,51,157,2.26,"Rappahannock County, Virginia",17,7378
2793,2793,51,159,2.47,"Richmond County, Virginia",22,8908
2794,2794,51,161,2.4,"Roanoke County, Virginia",204,94409
2795,2795,51,163,2.39,"Rockbridge County, Virginia",58,22354
2796,2796,51,165,2.57,"Rockingham County, Virginia",157,78593
2797,2797,51,167,2.51,"Russell County, Virginia",81,27891
2798,2798,51,169,2.34,"Scott County, Virginia",69,22126
2799,2799,51,171,2.47,"Shenandoah County, Virginia",104,43190
2800,2800,51,173,2.43,"Smyth County, Virginia",92,31470
2801,2801,51,175,2.53,"Southampton County, Virginia",43,18109
2802,2802,51,177,2.97,"Spotsylvania County, Virginia",191,130475
2803,2803,51,179,3.08,"Stafford County, Virginia",160,142003
2804,2804,51,181,2.56,"Surry County, Virginia",17,6709
2805,2805,51,183,2.08,"Sussex County, Virginia",30,11715
2806,2806,51,185,2.38,"Tazewell County, Virginia",127,42899
2807,2807,51,187,2.62,"Warren County, Virginia",84,39083
2808,2808,51,191,2.35,"Washington County, Virginia",136,54591
2809,2809,51,193,2.51,"Westmoreland County, Virginia",49,17629
2810,2810,51,195,2.46,"Wise County, Virginia",106,39718
2811,2811,51,197,2.44,"Wythe County, Virginia",71,29119
2812,2812,51,199,2.73,"York County, Virginia",103,67837
2813,2813,51,510,2.21,"Alexandria city, Virginia",165,153511
2814,2814,51,520,2.22,"Bristol city, Virginia",58,17141
2815,2815,51,530,2.26,"Buena Vista city, Virginia",19,6618
2816,2816,51,540,2.39,"Charlottesville city, Virginia",60,46597
2817,2817,51,550,2.75,"Chesapeake city, Virginia",378,235429
2818,2818,51,570,2.44,"Colonial Heights city, Virginia",43,17820
2819,2819,51,590,2.2,"Danville city, Virginia",130,42082
2820,2820,51,610,2.57,"Falls Church city, Virginia",16,13892
2821,2821,51,620,2.41,"Franklin city, Virginia",25,8490
2822,2822,51,630,2.46,"Fredericksburg city, Virginia",39,28118
2823,2823,51,650,2.51,"Hampton city, Virginia",270,136454
2824,2824,51,660,2.69,"Harrisonburg city, Virginia",51,52538
2825,2825,51,670,2.53,"Hopewell city, Virginia",65,22378
2826,2826,51,680,2.37,"Lynchburg city, Virginia",165,79812
2827,2827,51,683,3.27,"Manassas city, Virginia",41,41764
2828,2828,51,700,2.5,"Newport News city, Virginia",321,182385
2829,2829,51,710,2.53,"Norfolk city, Virginia",393,246393
2830,2830,51,720,2.21,"Norton city, Virginia",9,3939
2831,2831,51,730,2.44,"Petersburg city, Virginia",88,32477
2832,2832,51,735,2.59,"Poquoson city, Virginia",24,12059
2833,2833,51,740,2.54,"Portsmouth city, Virginia",229,96201
2834,2834,51,750,2.57,"Radford city, Virginia",21,17403
2835,2835,51,760,2.33,"Richmond city, Virginia",406,220289
2836,2836,51,770,2.29,"Roanoke city, Virginia",235,99897
2837,2837,51,775,2.29,"Salem city, Virginia",63,25432
2838,2838,51,790,2.21,"Staunton city, Virginia",64,24416
2839,2839,51,800,2.75,"Suffolk city, Virginia",169,88161
2840,2840,51,810,2.63,"Virginia Beach city, Virginia",688,452745
2841,2841,51,820,2.32,"Waynesboro city, Virginia",58,21491
2842,2842,51,830,2.37,"Williamsburg city, Virginia",23,15052
2843,2843,51,840,2.47,"Winchester city, Virginia",59,27284
2844,2844,50,1,2.38,"Addison County, Vermont",76,37035
2845,2845,50,3,2.25,"Bennington County, Vermont",100,36317
2846,2846,50,5,2.43,"Caledonia County, Vermont",76,30780
2847,2847,50,7,2.36,"Chittenden County, Vermont",252,161382
2848,2848,50,9,2.29,"Essex County, Vermont",17,6163
2849,2849,50,11,2.57,"Franklin County, Vermont",95,48799
2850,2850,50,13,2.34,"Grand Isle County, Vermont",16,6861
2851,2851,50,15,2.39,"Lamoille County, Vermont",48,25235
2852,2852,50,17,2.32,"Orange County, Vermont",63,28899
2853,2853,50,19,2.35,"Orleans County, Vermont",66,27100
2854,2854,50,21,2.29,"Rutland County, Vermont",150,59736
2855,2855,50,23,2.32,"Washington County, Vermont",123,58612
2856,2856,50,25,2.21,"Windham County, Vermont",112,43386
2857,2857,50,27,2.25,"Windsor County, Vermont",133,55737
2858,2858,53,1,3.24,"Adams County, Washington",21,19254
2859,2859,53,3,2.34,"Asotin County, Washington",60,22105
2860,2860,53,5,2.72,"Benton County, Washington",296,190309
2861,2861,53,7,2.7,"Chelan County, Washington",144,75644
2862,2862,53,9,2.27,"Clallam County, Washington",235,73486
2863,2863,53,11,2.71,"Clark County, Washington",771,459495
2864,2864,53,13,2.31,"Columbia County, Washington",14,3944
2865,2865,53,15,2.54,"Cowlitz County, Washington",240,103468
2866,2866,53,17,2.76,"Douglas County, Washington",70,40534
2867,2867,53,19,2.39,"Ferry County, Washington",19,7582
2868,2868,53,21,3.4,"Franklin County, Washington",86,88807
2869,2869,53,23,2.3,"Garfield County, Washington",4,2219
2870,2870,53,25,3.0,"Grant County, Washington",149,93259
2871,2871,53,27,2.51,"Grays Harbor County, Washington",189,71122
2872,2872,53,29,2.33,"Island County, Washington",165,80593
2873,2873,53,31,2.18,"Jefferson County, Washington",91,30466
2874,2874,53,33,2.45,"King County, Washington",2939,2117125
2875,2875,53,35,2.54,"Kitsap County, Washington",469,260131
2876,2876,53,37,2.34,"Kittitas County, Washington",70,43269
2877,2877,53,39,2.62,"Klickitat County, Washington",50,21026
2878,2878,53,41,2.52,"Lewis County, Washington",202,75882
2879,2879,53,43,2.34,"Lincoln County, Washington",26,10321
2880,2880,53,45,2.58,"Mason County, Washington",152,61023
2881,2881,53,47,2.42,"Okanogan County, Washington",97,41516
2882,2882,53,49,2.24,"Pacific County, Washington",71,20848
2883,2883,53,51,2.38,"Pend Oreille County, Washington",36,13088
2884,2884,53,53,2.65,"Pierce County, Washington",1380,843954
2885,2885,53,55,2.04,"San Juan County, Washington",36,16252
2886,2886,53,57,2.56,"Skagit County, Washington",269,121846
2887,2887,53,59,2.49,"Skamania County, Washington",26,11339
2888,2888,53,61,2.68,"Snohomish County, Washington",1118,772501
2889,2889,53,63,2.45,"Spokane County, Washington",901,490945
2890,2890,53,65,2.44,"Stevens County, Washington",106,43791
2891,2891,53,67,2.52,"Thurston County, Washington",483,269536
2892,2892,53,69,2.31,"Wahkiakum County, Washington",12,4042
2893,2893,53,71,2.5,"Walla Walla County, Washington",120,60338
2894,2894,53,73,2.53,"Whatcom County, Washington",367,212284
2895,2895,53,75,2.31,"Whitman County, Washington",50,48177
2896,2896,53,77,3.05,"Yakima County, Washington",403,248830
2897,2897,55,1,2.47,"Adams County, Wisconsin",73,20148
2898,2898,55,3,2.29,"Ashland County, Wisconsin",45,15843
2899,2899,55,5,2.35,"Barron County, Wisconsin",112,45563
2900,2900,55,7,2.16,"Bayfield County, Wisconsin",42,14977
2901,2901,55,9,2.46,"Brown County, Wisconsin",406,258718
2902,2902,55,11,2.29,"Buffalo County, Wisconsin",33,13192
2903,2903,55,13,2.08,"Burnett County, Wisconsin",50,15159
2904,2904,55,15,2.66,"Calumet County, Wisconsin",79,49762
2905,2905,55,17,2.44,"Chippewa County, Wisconsin",123,63531
2906,2906,55,19,2.65,"Clark County, Wisconsin",70,34445
2907,2907,55,21,2.44,"Columbia County, Wisconsin",123,56743
2908,2908,55,23,2.38,"Crawford County, Wisconsin",43,16391
2909,2909,55,25,2.35,"Dane County, Wisconsin",707,523643
2910,2910,55,27,2.51,"Dodge County, Wisconsin",201,88502
2911,2911,55,29,2.11,"Door County, Wisconsin",77,27554
2912,2912,55,31,2.28,"Douglas County, Wisconsin",104,43601
2913,2913,55,33,2.48,"Dunn County, Wisconsin",72,44497
2914,2914,55,35,2.43,"Eau Claire County, Wisconsin",177,102105
2915,2915,55,37,2.32,"Florence County, Wisconsin",13,4464
2916,2916,55,39,2.4,"Fond du Lac County, Wisconsin",206,101973
2917,2917,55,41,2.33,"Forest County, Wisconsin",25,9057
2918,2918,55,43,2.44,"Grant County, Wisconsin",108,52250
2919,2919,55,45,2.47,"Green County, Wisconsin",74,37186
2920,2920,55,47,2.36,"Green Lake County, Wisconsin",49,18856
2921,2921,55,49,2.43,"Iowa County, Wisconsin",46,23813
2922,2922,55,51,1.99,"Iron County, Wisconsin",24,5794
2923,2923,55,53,2.42,"Jackson County, Wisconsin",46,20554
2924,2924,55,55,2.49,"Jefferson County, Wisconsin",153,84559
2925,2925,55,57,2.48,"Juneau County, Wisconsin",65,26224
2926,2926,55,59,2.62,"Kenosha County, Wisconsin",314,168437
2927,2927,55,61,2.49,"Kewaunee County, Wisconsin",37,20366
2928,2928,55,63,2.41,"La Crosse County, Wisconsin",210,118212
2929,2929,55,65,2.51,"Lafayette County, Wisconsin",36,16829
2930,2930,55,67,2.21,"Langlade County, Wisconsin",53,19223
2931,2931,55,69,2.22,"Lincoln County, Wisconsin",78,27980
2932,2932,55,71,2.34,"Manitowoc County, Wisconsin",188,79806
2933,2933,55,73,2.48,"Marathon County, Wisconsin",253,135868
2934,2934,55,75,2.2,"Marinette County, Wisconsin",119,40884
2935,2935,55,77,2.36,"Marquette County, Wisconsin",54,15075
2936,2936,55,78,3.48,"Menominee County, Wisconsin",9,4573
2937,2937,55,79,2.44,"Milwaukee County, Wisconsin",1813,957735
2938,2938,55,81,2.49,"Monroe County, Wisconsin",95,45549
2939,2939,55,83,2.4,"Oconto County, Wisconsin",91,37435
2940,2940,55,85,2.33,"Oneida County, Wisconsin",113,35567
2941,2941,55,87,2.51,"Outagamie County, Wisconsin",282,183245
2942,2942,55,89,2.5,"Ozaukee County, Wisconsin",181,87850
2943,2943,55,91,2.45,"Pepin County, Wisconsin",18,7290
2944,2944,55,93,2.51,"Pierce County, Wisconsin",57,40889
2945,2945,55,95,2.39,"Polk County, Wisconsin",99,43441
2946,2946,55,97,2.41,"Portage County, Wisconsin",119,70408
2947,2947,55,99,2.03,"Price County, Wisconsin",41,13645
2948,2948,55,101,2.53,"Racine County, Wisconsin",371,195080
2949,2949,55,103,2.29,"Richland County, Wisconsin",45,17495
2950,2950,55,105,2.47,"Rock County, Wisconsin",344,161448
2951,2951,55,107,2.27,"Rusk County, Wisconsin",45,14124
2952,2952,55,109,2.63,"St. Croix County, Wisconsin",125,87513
2953,2953,55,111,2.45,"Sauk County, Wisconsin",141,63642
2954,2954,55,113,2.19,"Sawyer County, Wisconsin",55,16376
2955,2955,55,115,2.41,"Shawano County, Wisconsin",101,41304
2956,2956,55,117,2.4,"Sheboygan County, Wisconsin",238,115569
2957,2957,55,119,2.32,"Taylor County, Wisconsin",37,20455
2958,2958,55,121,2.45,"Trempealeau County, Wisconsin",61,29550
2959,2959,55,123,2.54,"Vernon County, Wisconsin",70,30506
2960,2960,55,125,1.99,"Vilas County, Wisconsin",72,21387
2961,2961,55,127,2.53,"Walworth County, Wisconsin",217,102804
2962,2962,55,129,2.16,"Washburn County, Wisconsin",55,15552
2963,2963,55,131,2.49,"Washington County, Wisconsin",237,133674
2964,2964,55,133,2.51,"Waukesha County, Wisconsin",750,396488
2965,2965,55,135,2.35,"Waupaca County, Wisconsin",147,51945
2966,2966,55,137,2.39,"Waushara County, Wisconsin",70,24033
2967,2967,55,139,2.33,"Winnebago County, Wisconsin",332,169546
2968,2968,55,141,2.3,"Wood County, Wisconsin",165,73435
2969,2969,54,1,2.68,"Barbour County, West Virginia",41,16704
2970,2970,54,3,2.63,"Berkeley County, West Virginia",215,111901
2971,2971,54,5,2.5,"Boone County, West Virginia",70,23372
2972,2972,54,7,2.51,"Braxton County, West Virginia",40,14415
2973,2973,54,9,2.26,"Brooke County, West Virginia",69,23350
2974,2974,54,11,2.32,"Cabell County, West Virginia",237,96844
2975,2975,54,13,2.44,"Calhoun County, West Virginia",25,7470
2976,2976,54,15,2.62,"Clay County, West Virginia",26,8910
2977,2977,54,17,2.85,"Doddridge County, West Virginia",19,8176
2978,2978,54,19,2.47,"Fayette County, West Virginia",137,44997
2979,2979,54,21,2.4,"Gilmer County, West Virginia",21,8518
2980,2980,54,23,2.8,"Grant County, West Virginia",22,11766
2981,2981,54,25,2.28,"Greenbrier County, West Virginia",103,35516
2982,2982,54,27,2.25,"Hampshire County, West Virginia",66,23353
2983,2983,54,29,2.32,"Hancock County, West Virginia",85,29815
2984,2984,54,31,2.69,"Hardy County, West Virginia",29,13852
2985,2985,54,33,2.48,"Harrison County, West Virginia",192,68714
2986,2986,54,35,2.62,"Jackson County, West Virginia",78,29237
2987,2987,54,37,2.65,"Jefferson County, West Virginia",101,56482
2988,2988,54,39,2.28,"Kanawha County, West Virginia",539,188332
2989,2989,54,41,2.48,"Lewis County, West Virginia",50,16448
2990,2990,54,43,2.69,"Lincoln County, West Virginia",60,21415
2991,2991,54,45,2.5,"Logan County, West Virginia",113,34707
2992,2992,54,47,2.39,"McDowell County, West Virginia",70,19835
2993,2993,54,49,2.47,"Marion County, West Virginia",144,56925
2994,2994,54,51,2.36,"Marshall County, West Virginia",87,31978
2995,2995,54,53,2.44,"Mason County, West Virginia",78,27037
2996,2996,54,55,2.39,"Mercer County, West Virginia",184,61164
2997,2997,54,57,2.4,"Mineral County, West Virginia",76,27451
2998,2998,54,59,2.38,"Mingo County, West Virginia",76,25292
2999,2999,54,61,2.56,"Monongalia County, West Virginia",132,104236
3000,3000,54,63,2.3,"Monroe County, West Virginia",39,13506
3001,3001,54,65,2.36,"Morgan County, West Virginia",52,17524
3002,3002,54,67,2.39,"Nicholas County, West Virginia",72,25594
3003,3003,54,69,2.24,"Ohio County, West Virginia",123,43066
3004,3004,54,71,2.35,"Pendleton County, West Virginia",19,7229
3005,3005,54,73,2.43,"Pleasants County, West Virginia",21,7674
3006,3006,54,75,2.24,"Pocahontas County, West Virginia",23,8607
3007,3007,54,77,2.52,"Preston County, West Virginia",73,33940
3008,3008,54,79,2.6,"Putnam County, West Virginia",114,56848
3009,3009,54,81,2.4,"Raleigh County, West Virginia",206,77510
3010,3010,54,83,2.35,"Randolph County, West Virginia",68,29126
3011,3011,54,85,2.56,"Ritchie County, West Virginia",32,9982
3012,3012,54,87,2.48,"Roane County, West Virginia",41,14435
3013,3013,54,89,2.22,"Summers County, West Virginia",36,13239
3014,3014,54,91,2.45,"Taylor County, West Virginia",39,16912
3015,3015,54,93,2.26,"Tucker County, West Virginia",19,6966
3016,3016,54,95,2.48,"Tyler County, West Virginia",27,8975
3017,3017,54,97,2.57,"Upshur County, West Virginia",60,24758
3018,3018,54,99,2.47,"Wayne County, West Virginia",102,40971
3019,3019,54,101,2.28,"Webster County, West Virginia",33,8755
3020,3020,54,103,2.46,"Wetzel County, West Virginia",50,15816
3021,3021,54,105,2.4,"Wirt County, West Virginia",14,5880
3022,3022,54,107,2.37,"Wood County, West Virginia",217,86452
3023,3023,54,109,2.48,"Wyoming County, West Virginia",69,22151
3024,3024,56,1,2.26,"Albany County, Wyoming",36,37956
3025,3025,56,3,2.59,"Big Horn County, Wyoming",27,12022
3026,3026,56,5,2.71,"Campbell County, Wyoming",58,49220
3027,3027,56,7,2.44,"Carbon County, Wyoming",26,15559
3028,3028,56,9,2.47,"Converse County, Wyoming",30,14236
3029,3029,56,11,2.43,"Crook County, Wyoming",15,7444
3030,3030,56,13,2.61,"Fremont County, Wyoming",81,40315
3031,3031,56,15,2.35,"Goshen County, Wyoming",31,13383
3032,3032,56,17,2.15,"Hot Springs County, Wyoming",13,4741
3033,3033,56,19,2.34,"Johnson County, Wyoming",19,8585
3034,3034,56,21,2.51,"Laramie County, Wyoming",159,97121
3035,3035,56,23,2.68,"Lincoln County, Wyoming",27,18722
3036,3036,56,25,2.44,"Natrona County, Wyoming",139,82178
3037,3037,56,27,2.15,"Niobrara County, Wyoming",7,2542
3038,3038,56,29,2.38,"Park County, Wyoming",61,29228
3039,3039,56,31,2.3,"Platte County, Wyoming",20,8812
3040,3040,56,33,2.28,"Sheridan County, Wyoming",65,30009
3041,3041,56,35,2.74,"Sublette County, Wyoming",11,9899
3042,3042,56,37,2.64,"Sweetwater County, Wyoming",49,44626
3043,3043,56,39,2.63,"Teton County, Wyoming",23,23125
3044,3044,56,41,2.76,"Uinta County, Wyoming",24,20822
3045,3045,56,43,2.34,"Washakie County, Wyoming",21,8328
3046,3046,56,45,2.27,"Weston County, Wyoming",17,7234
